,subj1,vID1,subj2,vID2,language_sim,txt1,txt2
328,PSA007,2.0,PSA009,8.0,0.7315171954322123,um (.) so this one's about a guy that goes to some convenience store (.) and he tries to pay for a box of cigarettes but he doesn't have enough money and the guy tells him that (.) and so he gets some um (.) pliers out and pulls out one of his teeth and um (.) the guy just says (.) uh (.) see you again (.) after he pays for it (2s) um,um (.) in this one a little dude kept harassing the drummer (.) to go outside and he kept saying like oh (.) we need to leave we need to go we need to do this (.) and (.) the little dude was a cigarette (.) and he was showing how aggressive and how possessive cigarettes are if you start smoking them and how they waste all your time and take up all your time (.) it was cool
329,PSA007,2.0,PSA009,9.0,0.7295867485336797,um (.) so this one's about a guy that goes to some convenience store (.) and he tries to pay for a box of cigarettes but he doesn't have enough money and the guy tells him that (.) and so he gets some um (.) pliers out and pulls out one of his teeth and um (.) the guy just says (.) uh (.) see you again (.) after he pays for it (2s) um,um (.) this one was like oh do you have a cigarette (.) the blonde dude said oh do you have a cigarette and the other dude's like (.) no and he's- the blonde dude's like oh is it cause of all these chemicals in there (.) and he said no it's cause I can only fit one thing in my skinny jeans (.) and then (.) he proceeded to answer a call from his girlfriend and (.) this was okay (.) I guess
330,PSA007,2.0,PSA009,10.0,0.6915816854988489,um (.) so this one's about a guy that goes to some convenience store (.) and he tries to pay for a box of cigarettes but he doesn't have enough money and the guy tells him that (.) and so he gets some um (.) pliers out and pulls out one of his teeth and um (.) the guy just says (.) uh (.) see you again (.) after he pays for it (2s) um,this one was a girl saying like oh (.) do you have a smoke and she said no and the other one's like (.) oh is it cause it has all these chemicals in it and she said no it's cause my index finger and my middle finger are such good friends and I can't split them up (.) and then my other hand is like the five maggots I think- or something and they were rocking out at the end (.) it was kinda weird (.) didn't really get it (.) but (.) okay 
331,PSA007,2.0,PSA009,11.0,0.6642753758501391,um (.) so this one's about a guy that goes to some convenience store (.) and he tries to pay for a box of cigarettes but he doesn't have enough money and the guy tells him that (.) and so he gets some um (.) pliers out and pulls out one of his teeth and um (.) the guy just says (.) uh (.) see you again (.) after he pays for it (2s) um,this one a teacher was dissecting a thingy that was really ugly and gross and he was like oh well this is all the chemicals and (.) premature wrinkling and premature aging and it'll cause you a lot of harm and then it started to like (.) come alive and attack things (.) and it was supposed to represent what a cigarette is if it wasn't just like- like this is what a cigarette is supposed to look like and I thought it was really cool (.) and it was like (.) good
332,PSA007,2.0,PSA009,12.0,0.7085261003994411,um (.) so this one's about a guy that goes to some convenience store (.) and he tries to pay for a box of cigarettes but he doesn't have enough money and the guy tells him that (.) and so he gets some um (.) pliers out and pulls out one of his teeth and um (.) the guy just says (.) uh (.) see you again (.) after he pays for it (2s) um,uh the guy had something on a pencil? (.) and he was like looking at it with his two friends (2s) um (.) and it like attacked him (.) and it was really ugly and gross and it tried to go into his mouth and like (.) um it represented like the chemicals and like if this is what cigarettes looked like you wouldn't be smoking them and just like gross (.) yeah 
333,PSA007,3.0,PSA009,4.0,0.7776139833045902,in this one the girl is talking about how (.) sh- um (.) pretty much how bad smoking is by saying that there's (.) um (.) this constant need to go outside and it always like calls her outside and takes her money and (.) she's just really addicted and she said it's just um- really controls her life (.) and the end scene is just her smoking again because (.) she's just addicted,um (.) so the girl had a cigarette and she was um sign- basically signing over her life (.) you know she started smoking cigarettes and everything was dictated by smoking a cigarette (.) and it said that (you left) a contract behind every cigarette you smoke (.) and (.) yeah she looked pretty miserable (.) basically 
334,PSA007,3.0,PSA009,5.0,0.8477718737127031,in this one the girl is talking about how (.) sh- um (.) pretty much how bad smoking is by saying that there's (.) um (.) this constant need to go outside and it always like calls her outside and takes her money and (.) she's just really addicted and she said it's just um- really controls her life (.) and the end scene is just her smoking again because (.) she's just addicted,uh this was like (.) another one of those little guy ones (2s) he was just like dragging people everywhere and being really annoying like (.) you owe me money and like (.) go outside and smoke (.) and (.) it was just kinda weird I guess (.) like (.) I didn't like this one as much as the other two (.) because it was kind of everywhere (2s) yeah 
335,PSA007,3.0,PSA009,6.0,0.8294384231162178,in this one the girl is talking about how (.) sh- um (.) pretty much how bad smoking is by saying that there's (.) um (.) this constant need to go outside and it always like calls her outside and takes her money and (.) she's just really addicted and she said it's just um- really controls her life (.) and the end scene is just her smoking again because (.) she's just addicted,um (2s) this is the one where (.) the boy went outside and he was in the forest I guess close to the forest and (.) all of a sudden you see black nasty things start coming out from nowhere (.) and then they start charging him but then they turn into smoke and it's supposed to be the smoke from the cigarette (.) and I thought this one was my favorite (.) and it was kind of like cool 
336,PSA007,3.0,PSA009,7.0,0.8191702975379365,in this one the girl is talking about how (.) sh- um (.) pretty much how bad smoking is by saying that there's (.) um (.) this constant need to go outside and it always like calls her outside and takes her money and (.) she's just really addicted and she said it's just um- really controls her life (.) and the end scene is just her smoking again because (.) she's just addicted,um (.) this is another one of those ones with the little guys who are really possessive and annoying (.) and basically he was ruining this guy's prom (.) um (.) by just sort of taking over and being like no we gotta go we gotta go (.) oh you can't do this (.) and it was the same sort of idea with that other drummer boy (.) um (.) these were really cool and I kinda like these commercials 
337,PSA007,3.0,PSA009,8.0,0.85243447362892,in this one the girl is talking about how (.) sh- um (.) pretty much how bad smoking is by saying that there's (.) um (.) this constant need to go outside and it always like calls her outside and takes her money and (.) she's just really addicted and she said it's just um- really controls her life (.) and the end scene is just her smoking again because (.) she's just addicted,um (.) in this one a little dude kept harassing the drummer (.) to go outside and he kept saying like oh (.) we need to leave we need to go we need to do this (.) and (.) the little dude was a cigarette (.) and he was showing how aggressive and how possessive cigarettes are if you start smoking them and how they waste all your time and take up all your time (.) it was cool
338,PSA007,3.0,PSA009,9.0,0.764803587945503,in this one the girl is talking about how (.) sh- um (.) pretty much how bad smoking is by saying that there's (.) um (.) this constant need to go outside and it always like calls her outside and takes her money and (.) she's just really addicted and she said it's just um- really controls her life (.) and the end scene is just her smoking again because (.) she's just addicted,um (.) this one was like oh do you have a cigarette (.) the blonde dude said oh do you have a cigarette and the other dude's like (.) no and he's- the blonde dude's like oh is it cause of all these chemicals in there (.) and he said no it's cause I can only fit one thing in my skinny jeans (.) and then (.) he proceeded to answer a call from his girlfriend and (.) this was okay (.) I guess
339,PSA007,3.0,PSA009,10.0,0.8298356916567763,in this one the girl is talking about how (.) sh- um (.) pretty much how bad smoking is by saying that there's (.) um (.) this constant need to go outside and it always like calls her outside and takes her money and (.) she's just really addicted and she said it's just um- really controls her life (.) and the end scene is just her smoking again because (.) she's just addicted,this one was a girl saying like oh (.) do you have a smoke and she said no and the other one's like (.) oh is it cause it has all these chemicals in it and she said no it's cause my index finger and my middle finger are such good friends and I can't split them up (.) and then my other hand is like the five maggots I think- or something and they were rocking out at the end (.) it was kinda weird (.) didn't really get it (.) but (.) okay 
340,PSA007,3.0,PSA009,11.0,0.8294966882414659,in this one the girl is talking about how (.) sh- um (.) pretty much how bad smoking is by saying that there's (.) um (.) this constant need to go outside and it always like calls her outside and takes her money and (.) she's just really addicted and she said it's just um- really controls her life (.) and the end scene is just her smoking again because (.) she's just addicted,this one a teacher was dissecting a thingy that was really ugly and gross and he was like oh well this is all the chemicals and (.) premature wrinkling and premature aging and it'll cause you a lot of harm and then it started to like (.) come alive and attack things (.) and it was supposed to represent what a cigarette is if it wasn't just like- like this is what a cigarette is supposed to look like and I thought it was really cool (.) and it was like (.) good
341,PSA007,3.0,PSA009,12.0,0.819899637213564,in this one the girl is talking about how (.) sh- um (.) pretty much how bad smoking is by saying that there's (.) um (.) this constant need to go outside and it always like calls her outside and takes her money and (.) she's just really addicted and she said it's just um- really controls her life (.) and the end scene is just her smoking again because (.) she's just addicted,uh the guy had something on a pencil? (.) and he was like looking at it with his two friends (2s) um (.) and it like attacked him (.) and it was really ugly and gross and it tried to go into his mouth and like (.) um it represented like the chemicals and like if this is what cigarettes looked like you wouldn't be smoking them and just like gross (.) yeah 
342,PSA007,4.0,PSA009,5.0,0.6183671171518328,here the girl is signing a contract pretty much to cigarettes and saying that (.) um (.) what a commitment it is (.) and that every time you smoke you're signing a contract that you are going to stay smoking (.) and how it just shows how addictive- addictive um (.) cigarettes are and she's just saying how it controls your life and (.) it's this huge part of it,uh this was like (.) another one of those little guy ones (2s) he was just like dragging people everywhere and being really annoying like (.) you owe me money and like (.) go outside and smoke (.) and (.) it was just kinda weird I guess (.) like (.) I didn't like this one as much as the other two (.) because it was kind of everywhere (2s) yeah 
343,PSA007,4.0,PSA009,6.0,0.688622014044748,here the girl is signing a contract pretty much to cigarettes and saying that (.) um (.) what a commitment it is (.) and that every time you smoke you're signing a contract that you are going to stay smoking (.) and how it just shows how addictive- addictive um (.) cigarettes are and she's just saying how it controls your life and (.) it's this huge part of it,um (2s) this is the one where (.) the boy went outside and he was in the forest I guess close to the forest and (.) all of a sudden you see black nasty things start coming out from nowhere (.) and then they start charging him but then they turn into smoke and it's supposed to be the smoke from the cigarette (.) and I thought this one was my favorite (.) and it was kind of like cool 
344,PSA007,4.0,PSA009,7.0,0.5993593085277849,here the girl is signing a contract pretty much to cigarettes and saying that (.) um (.) what a commitment it is (.) and that every time you smoke you're signing a contract that you are going to stay smoking (.) and how it just shows how addictive- addictive um (.) cigarettes are and she's just saying how it controls your life and (.) it's this huge part of it,um (.) this is another one of those ones with the little guys who are really possessive and annoying (.) and basically he was ruining this guy's prom (.) um (.) by just sort of taking over and being like no we gotta go we gotta go (.) oh you can't do this (.) and it was the same sort of idea with that other drummer boy (.) um (.) these were really cool and I kinda like these commercials 
345,PSA007,4.0,PSA009,8.0,0.7169931118148307,here the girl is signing a contract pretty much to cigarettes and saying that (.) um (.) what a commitment it is (.) and that every time you smoke you're signing a contract that you are going to stay smoking (.) and how it just shows how addictive- addictive um (.) cigarettes are and she's just saying how it controls your life and (.) it's this huge part of it,um (.) in this one a little dude kept harassing the drummer (.) to go outside and he kept saying like oh (.) we need to leave we need to go we need to do this (.) and (.) the little dude was a cigarette (.) and he was showing how aggressive and how possessive cigarettes are if you start smoking them and how they waste all your time and take up all your time (.) it was cool
346,PSA007,4.0,PSA009,9.0,0.6276853738238324,here the girl is signing a contract pretty much to cigarettes and saying that (.) um (.) what a commitment it is (.) and that every time you smoke you're signing a contract that you are going to stay smoking (.) and how it just shows how addictive- addictive um (.) cigarettes are and she's just saying how it controls your life and (.) it's this huge part of it,um (.) this one was like oh do you have a cigarette (.) the blonde dude said oh do you have a cigarette and the other dude's like (.) no and he's- the blonde dude's like oh is it cause of all these chemicals in there (.) and he said no it's cause I can only fit one thing in my skinny jeans (.) and then (.) he proceeded to answer a call from his girlfriend and (.) this was okay (.) I guess
347,PSA007,4.0,PSA009,10.0,0.652318876836953,here the girl is signing a contract pretty much to cigarettes and saying that (.) um (.) what a commitment it is (.) and that every time you smoke you're signing a contract that you are going to stay smoking (.) and how it just shows how addictive- addictive um (.) cigarettes are and she's just saying how it controls your life and (.) it's this huge part of it,this one was a girl saying like oh (.) do you have a smoke and she said no and the other one's like (.) oh is it cause it has all these chemicals in it and she said no it's cause my index finger and my middle finger are such good friends and I can't split them up (.) and then my other hand is like the five maggots I think- or something and they were rocking out at the end (.) it was kinda weird (.) didn't really get it (.) but (.) okay 
348,PSA007,4.0,PSA009,11.0,0.659066195634619,here the girl is signing a contract pretty much to cigarettes and saying that (.) um (.) what a commitment it is (.) and that every time you smoke you're signing a contract that you are going to stay smoking (.) and how it just shows how addictive- addictive um (.) cigarettes are and she's just saying how it controls your life and (.) it's this huge part of it,this one a teacher was dissecting a thingy that was really ugly and gross and he was like oh well this is all the chemicals and (.) premature wrinkling and premature aging and it'll cause you a lot of harm and then it started to like (.) come alive and attack things (.) and it was supposed to represent what a cigarette is if it wasn't just like- like this is what a cigarette is supposed to look like and I thought it was really cool (.) and it was like (.) good
349,PSA007,4.0,PSA009,12.0,0.6391863113875845,here the girl is signing a contract pretty much to cigarettes and saying that (.) um (.) what a commitment it is (.) and that every time you smoke you're signing a contract that you are going to stay smoking (.) and how it just shows how addictive- addictive um (.) cigarettes are and she's just saying how it controls your life and (.) it's this huge part of it,uh the guy had something on a pencil? (.) and he was like looking at it with his two friends (2s) um (.) and it like attacked him (.) and it was really ugly and gross and it tried to go into his mouth and like (.) um it represented like the chemicals and like if this is what cigarettes looked like you wouldn't be smoking them and just like gross (.) yeah 
350,PSA007,5.0,PSA009,6.0,0.842178373851479,uh this um has three kids in the commercial (.) the first one gets pushed up against the locker um (.) by the bully (.) the cigarette (.) and the second one says that (.) is like pretty much taking the girl's money because cigarettes are so expensive (.) and um the third one is the guy has to pause the movie because he's taking a smoke break instead of hanging out with his friends and having a good time,um (2s) this is the one where (.) the boy went outside and he was in the forest I guess close to the forest and (.) all of a sudden you see black nasty things start coming out from nowhere (.) and then they start charging him but then they turn into smoke and it's supposed to be the smoke from the cigarette (.) and I thought this one was my favorite (.) and it was kind of like cool 
351,PSA007,5.0,PSA009,7.0,0.8070641338733614,uh this um has three kids in the commercial (.) the first one gets pushed up against the locker um (.) by the bully (.) the cigarette (.) and the second one says that (.) is like pretty much taking the girl's money because cigarettes are so expensive (.) and um the third one is the guy has to pause the movie because he's taking a smoke break instead of hanging out with his friends and having a good time,um (.) this is another one of those ones with the little guys who are really possessive and annoying (.) and basically he was ruining this guy's prom (.) um (.) by just sort of taking over and being like no we gotta go we gotta go (.) oh you can't do this (.) and it was the same sort of idea with that other drummer boy (.) um (.) these were really cool and I kinda like these commercials 
352,PSA007,5.0,PSA009,8.0,0.8571826422165908,uh this um has three kids in the commercial (.) the first one gets pushed up against the locker um (.) by the bully (.) the cigarette (.) and the second one says that (.) is like pretty much taking the girl's money because cigarettes are so expensive (.) and um the third one is the guy has to pause the movie because he's taking a smoke break instead of hanging out with his friends and having a good time,um (.) in this one a little dude kept harassing the drummer (.) to go outside and he kept saying like oh (.) we need to leave we need to go we need to do this (.) and (.) the little dude was a cigarette (.) and he was showing how aggressive and how possessive cigarettes are if you start smoking them and how they waste all your time and take up all your time (.) it was cool
353,PSA007,5.0,PSA009,9.0,0.7703426346309533,uh this um has three kids in the commercial (.) the first one gets pushed up against the locker um (.) by the bully (.) the cigarette (.) and the second one says that (.) is like pretty much taking the girl's money because cigarettes are so expensive (.) and um the third one is the guy has to pause the movie because he's taking a smoke break instead of hanging out with his friends and having a good time,um (.) this one was like oh do you have a cigarette (.) the blonde dude said oh do you have a cigarette and the other dude's like (.) no and he's- the blonde dude's like oh is it cause of all these chemicals in there (.) and he said no it's cause I can only fit one thing in my skinny jeans (.) and then (.) he proceeded to answer a call from his girlfriend and (.) this was okay (.) I guess
354,PSA007,5.0,PSA009,10.0,0.806424050613049,uh this um has three kids in the commercial (.) the first one gets pushed up against the locker um (.) by the bully (.) the cigarette (.) and the second one says that (.) is like pretty much taking the girl's money because cigarettes are so expensive (.) and um the third one is the guy has to pause the movie because he's taking a smoke break instead of hanging out with his friends and having a good time,this one was a girl saying like oh (.) do you have a smoke and she said no and the other one's like (.) oh is it cause it has all these chemicals in it and she said no it's cause my index finger and my middle finger are such good friends and I can't split them up (.) and then my other hand is like the five maggots I think- or something and they were rocking out at the end (.) it was kinda weird (.) didn't really get it (.) but (.) okay 
355,PSA007,5.0,PSA009,11.0,0.7799069334774057,uh this um has three kids in the commercial (.) the first one gets pushed up against the locker um (.) by the bully (.) the cigarette (.) and the second one says that (.) is like pretty much taking the girl's money because cigarettes are so expensive (.) and um the third one is the guy has to pause the movie because he's taking a smoke break instead of hanging out with his friends and having a good time,this one a teacher was dissecting a thingy that was really ugly and gross and he was like oh well this is all the chemicals and (.) premature wrinkling and premature aging and it'll cause you a lot of harm and then it started to like (.) come alive and attack things (.) and it was supposed to represent what a cigarette is if it wasn't just like- like this is what a cigarette is supposed to look like and I thought it was really cool (.) and it was like (.) good
356,PSA007,5.0,PSA009,12.0,0.8093150124167833,uh this um has three kids in the commercial (.) the first one gets pushed up against the locker um (.) by the bully (.) the cigarette (.) and the second one says that (.) is like pretty much taking the girl's money because cigarettes are so expensive (.) and um the third one is the guy has to pause the movie because he's taking a smoke break instead of hanging out with his friends and having a good time,uh the guy had something on a pencil? (.) and he was like looking at it with his two friends (2s) um (.) and it like attacked him (.) and it was really ugly and gross and it tried to go into his mouth and like (.) um it represented like the chemicals and like if this is what cigarettes looked like you wouldn't be smoking them and just like gross (.) yeah 
357,PSA007,6.0,PSA009,7.0,0.7818254962623579,uh this teenager goes outside to take a smoke break and (.) in the forest there are um (.) thousands of these um (.) I guess monsters or people in like black suits that are- look really scary and dangerous and (.) they start running towards him and they represent how many chemicals are in the cigarettes ,um (.) this is another one of those ones with the little guys who are really possessive and annoying (.) and basically he was ruining this guy's prom (.) um (.) by just sort of taking over and being like no we gotta go we gotta go (.) oh you can't do this (.) and it was the same sort of idea with that other drummer boy (.) um (.) these were really cool and I kinda like these commercials 
358,PSA007,6.0,PSA009,8.0,0.8213143561113014,uh this teenager goes outside to take a smoke break and (.) in the forest there are um (.) thousands of these um (.) I guess monsters or people in like black suits that are- look really scary and dangerous and (.) they start running towards him and they represent how many chemicals are in the cigarettes ,um (.) in this one a little dude kept harassing the drummer (.) to go outside and he kept saying like oh (.) we need to leave we need to go we need to do this (.) and (.) the little dude was a cigarette (.) and he was showing how aggressive and how possessive cigarettes are if you start smoking them and how they waste all your time and take up all your time (.) it was cool
359,PSA007,6.0,PSA009,9.0,0.768346911021656,uh this teenager goes outside to take a smoke break and (.) in the forest there are um (.) thousands of these um (.) I guess monsters or people in like black suits that are- look really scary and dangerous and (.) they start running towards him and they represent how many chemicals are in the cigarettes ,um (.) this one was like oh do you have a cigarette (.) the blonde dude said oh do you have a cigarette and the other dude's like (.) no and he's- the blonde dude's like oh is it cause of all these chemicals in there (.) and he said no it's cause I can only fit one thing in my skinny jeans (.) and then (.) he proceeded to answer a call from his girlfriend and (.) this was okay (.) I guess
360,PSA007,6.0,PSA009,10.0,0.8149755102083236,uh this teenager goes outside to take a smoke break and (.) in the forest there are um (.) thousands of these um (.) I guess monsters or people in like black suits that are- look really scary and dangerous and (.) they start running towards him and they represent how many chemicals are in the cigarettes ,this one was a girl saying like oh (.) do you have a smoke and she said no and the other one's like (.) oh is it cause it has all these chemicals in it and she said no it's cause my index finger and my middle finger are such good friends and I can't split them up (.) and then my other hand is like the five maggots I think- or something and they were rocking out at the end (.) it was kinda weird (.) didn't really get it (.) but (.) okay 
361,PSA007,6.0,PSA009,11.0,0.8298489382067232,uh this teenager goes outside to take a smoke break and (.) in the forest there are um (.) thousands of these um (.) I guess monsters or people in like black suits that are- look really scary and dangerous and (.) they start running towards him and they represent how many chemicals are in the cigarettes ,this one a teacher was dissecting a thingy that was really ugly and gross and he was like oh well this is all the chemicals and (.) premature wrinkling and premature aging and it'll cause you a lot of harm and then it started to like (.) come alive and attack things (.) and it was supposed to represent what a cigarette is if it wasn't just like- like this is what a cigarette is supposed to look like and I thought it was really cool (.) and it was like (.) good
362,PSA007,6.0,PSA009,12.0,0.8195940887966896,uh this teenager goes outside to take a smoke break and (.) in the forest there are um (.) thousands of these um (.) I guess monsters or people in like black suits that are- look really scary and dangerous and (.) they start running towards him and they represent how many chemicals are in the cigarettes ,uh the guy had something on a pencil? (.) and he was like looking at it with his two friends (2s) um (.) and it like attacked him (.) and it was really ugly and gross and it tried to go into his mouth and like (.) um it represented like the chemicals and like if this is what cigarettes looked like you wouldn't be smoking them and just like gross (.) yeah 
363,PSA007,7.0,PSA009,8.0,0.8135436938327497,this one's about (.) um (2s) I think it's at prom or a school dance (.) and (.) the guy's with his date and they're dancing and having fun but (.) the cigarette just pulls him out everyone once in a while it just interrupts his night and (.) just makes him go take a smoke break and (.) right when he's having like these sentimental moments with his date um (.) the cigarette always ruins it and makes him go outside for a smoke break,um (.) in this one a little dude kept harassing the drummer (.) to go outside and he kept saying like oh (.) we need to leave we need to go we need to do this (.) and (.) the little dude was a cigarette (.) and he was showing how aggressive and how possessive cigarettes are if you start smoking them and how they waste all your time and take up all your time (.) it was cool
364,PSA007,7.0,PSA009,9.0,0.7600144498034715,this one's about (.) um (2s) I think it's at prom or a school dance (.) and (.) the guy's with his date and they're dancing and having fun but (.) the cigarette just pulls him out everyone once in a while it just interrupts his night and (.) just makes him go take a smoke break and (.) right when he's having like these sentimental moments with his date um (.) the cigarette always ruins it and makes him go outside for a smoke break,um (.) this one was like oh do you have a cigarette (.) the blonde dude said oh do you have a cigarette and the other dude's like (.) no and he's- the blonde dude's like oh is it cause of all these chemicals in there (.) and he said no it's cause I can only fit one thing in my skinny jeans (.) and then (.) he proceeded to answer a call from his girlfriend and (.) this was okay (.) I guess
365,PSA007,7.0,PSA009,10.0,0.7898540258462134,this one's about (.) um (2s) I think it's at prom or a school dance (.) and (.) the guy's with his date and they're dancing and having fun but (.) the cigarette just pulls him out everyone once in a while it just interrupts his night and (.) just makes him go take a smoke break and (.) right when he's having like these sentimental moments with his date um (.) the cigarette always ruins it and makes him go outside for a smoke break,this one was a girl saying like oh (.) do you have a smoke and she said no and the other one's like (.) oh is it cause it has all these chemicals in it and she said no it's cause my index finger and my middle finger are such good friends and I can't split them up (.) and then my other hand is like the five maggots I think- or something and they were rocking out at the end (.) it was kinda weird (.) didn't really get it (.) but (.) okay 
366,PSA007,7.0,PSA009,11.0,0.7694288594277129,this one's about (.) um (2s) I think it's at prom or a school dance (.) and (.) the guy's with his date and they're dancing and having fun but (.) the cigarette just pulls him out everyone once in a while it just interrupts his night and (.) just makes him go take a smoke break and (.) right when he's having like these sentimental moments with his date um (.) the cigarette always ruins it and makes him go outside for a smoke break,this one a teacher was dissecting a thingy that was really ugly and gross and he was like oh well this is all the chemicals and (.) premature wrinkling and premature aging and it'll cause you a lot of harm and then it started to like (.) come alive and attack things (.) and it was supposed to represent what a cigarette is if it wasn't just like- like this is what a cigarette is supposed to look like and I thought it was really cool (.) and it was like (.) good
367,PSA007,7.0,PSA009,12.0,0.756775223216414,this one's about (.) um (2s) I think it's at prom or a school dance (.) and (.) the guy's with his date and they're dancing and having fun but (.) the cigarette just pulls him out everyone once in a while it just interrupts his night and (.) just makes him go take a smoke break and (.) right when he's having like these sentimental moments with his date um (.) the cigarette always ruins it and makes him go outside for a smoke break,uh the guy had something on a pencil? (.) and he was like looking at it with his two friends (2s) um (.) and it like attacked him (.) and it was really ugly and gross and it tried to go into his mouth and like (.) um it represented like the chemicals and like if this is what cigarettes looked like you wouldn't be smoking them and just like gross (.) yeah 
368,PSA007,8.0,PSA009,9.0,0.77168684330219,so (.) the band is performing and they're practicing and (.) pretty much the first time the guy has to leave because the cigarette calls him out (.) and then it gets later in the day and then the guy gets called out again by the cigarette and then for the third time the guy has to go out and smoke and interrupt the band's practice because he is addicted to smoking (.) so (2s) yep,um (.) this one was like oh do you have a cigarette (.) the blonde dude said oh do you have a cigarette and the other dude's like (.) no and he's- the blonde dude's like oh is it cause of all these chemicals in there (.) and he said no it's cause I can only fit one thing in my skinny jeans (.) and then (.) he proceeded to answer a call from his girlfriend and (.) this was okay (.) I guess
369,PSA007,8.0,PSA009,10.0,0.7617173515467544,so (.) the band is performing and they're practicing and (.) pretty much the first time the guy has to leave because the cigarette calls him out (.) and then it gets later in the day and then the guy gets called out again by the cigarette and then for the third time the guy has to go out and smoke and interrupt the band's practice because he is addicted to smoking (.) so (2s) yep,this one was a girl saying like oh (.) do you have a smoke and she said no and the other one's like (.) oh is it cause it has all these chemicals in it and she said no it's cause my index finger and my middle finger are such good friends and I can't split them up (.) and then my other hand is like the five maggots I think- or something and they were rocking out at the end (.) it was kinda weird (.) didn't really get it (.) but (.) okay 
370,PSA007,8.0,PSA009,11.0,0.7260282712791964,so (.) the band is performing and they're practicing and (.) pretty much the first time the guy has to leave because the cigarette calls him out (.) and then it gets later in the day and then the guy gets called out again by the cigarette and then for the third time the guy has to go out and smoke and interrupt the band's practice because he is addicted to smoking (.) so (2s) yep,this one a teacher was dissecting a thingy that was really ugly and gross and he was like oh well this is all the chemicals and (.) premature wrinkling and premature aging and it'll cause you a lot of harm and then it started to like (.) come alive and attack things (.) and it was supposed to represent what a cigarette is if it wasn't just like- like this is what a cigarette is supposed to look like and I thought it was really cool (.) and it was like (.) good
371,PSA007,8.0,PSA009,12.0,0.7363987110294562,so (.) the band is performing and they're practicing and (.) pretty much the first time the guy has to leave because the cigarette calls him out (.) and then it gets later in the day and then the guy gets called out again by the cigarette and then for the third time the guy has to go out and smoke and interrupt the band's practice because he is addicted to smoking (.) so (2s) yep,uh the guy had something on a pencil? (.) and he was like looking at it with his two friends (2s) um (.) and it like attacked him (.) and it was really ugly and gross and it tried to go into his mouth and like (.) um it represented like the chemicals and like if this is what cigarettes looked like you wouldn't be smoking them and just like gross (.) yeah 
372,PSA007,9.0,PSA009,10.0,0.748768393950477,this one is about um (.) two guys are at a skate (.) um (2s) place and one of them asks the other one if he still smokes and the guy responds and says that he doesn't have enough room in his pants (.) and um (.) yeah he only has enough room for his phone and then he calls his girlfriend and (.) yeah (.) um (.) that's why he stopped smoking ,this one was a girl saying like oh (.) do you have a smoke and she said no and the other one's like (.) oh is it cause it has all these chemicals in it and she said no it's cause my index finger and my middle finger are such good friends and I can't split them up (.) and then my other hand is like the five maggots I think- or something and they were rocking out at the end (.) it was kinda weird (.) didn't really get it (.) but (.) okay 
373,PSA007,9.0,PSA009,11.0,0.7009831214529322,this one is about um (.) two guys are at a skate (.) um (2s) place and one of them asks the other one if he still smokes and the guy responds and says that he doesn't have enough room in his pants (.) and um (.) yeah he only has enough room for his phone and then he calls his girlfriend and (.) yeah (.) um (.) that's why he stopped smoking ,this one a teacher was dissecting a thingy that was really ugly and gross and he was like oh well this is all the chemicals and (.) premature wrinkling and premature aging and it'll cause you a lot of harm and then it started to like (.) come alive and attack things (.) and it was supposed to represent what a cigarette is if it wasn't just like- like this is what a cigarette is supposed to look like and I thought it was really cool (.) and it was like (.) good
374,PSA007,9.0,PSA009,12.0,0.7159283120527765,this one is about um (.) two guys are at a skate (.) um (2s) place and one of them asks the other one if he still smokes and the guy responds and says that he doesn't have enough room in his pants (.) and um (.) yeah he only has enough room for his phone and then he calls his girlfriend and (.) yeah (.) um (.) that's why he stopped smoking ,uh the guy had something on a pencil? (.) and he was like looking at it with his two friends (2s) um (.) and it like attacked him (.) and it was really ugly and gross and it tried to go into his mouth and like (.) um it represented like the chemicals and like if this is what cigarettes looked like you wouldn't be smoking them and just like gross (.) yeah 
375,PSA007,10.0,PSA009,11.0,0.6920036497276083,um so these two girls are on the bleachers outside and the one girl asks if the other girl wants to smoke and the other girl um (.) responds and she said that she can't break up her two fingers cause they're in love (.) and she can't use her other hand because (.) um (.) it's a punk rock band (.) so (.)  she can't break up the band (.) and then they're just (.) both kind of like jamming out in the end ,this one a teacher was dissecting a thingy that was really ugly and gross and he was like oh well this is all the chemicals and (.) premature wrinkling and premature aging and it'll cause you a lot of harm and then it started to like (.) come alive and attack things (.) and it was supposed to represent what a cigarette is if it wasn't just like- like this is what a cigarette is supposed to look like and I thought it was really cool (.) and it was like (.) good
376,PSA007,10.0,PSA009,12.0,0.68989577944223,um so these two girls are on the bleachers outside and the one girl asks if the other girl wants to smoke and the other girl um (.) responds and she said that she can't break up her two fingers cause they're in love (.) and she can't use her other hand because (.) um (.) it's a punk rock band (.) so (.)  she can't break up the band (.) and then they're just (.) both kind of like jamming out in the end ,uh the guy had something on a pencil? (.) and he was like looking at it with his two friends (2s) um (.) and it like attacked him (.) and it was really ugly and gross and it tried to go into his mouth and like (.) um it represented like the chemicals and like if this is what cigarettes looked like you wouldn't be smoking them and just like gross (.) yeah 
